num_opportunities,EMP_2016,,,ERP_2016,,
1242,35117.74065,35117.74065,1.64E-06,2641.979213,2.02E+01,
1243,26375.99518,26375.99518,1.55E-06,2451.28229,1.41E+01,
1244,26737.77944,26737.77944,4.55E-06,3344.970362,1.95E+01,
1245,16883.3625,16883.3625,8.51E-07,2103.97294,7.73E+00,
1246,94746.76039,94746.76039,-4.19E-07,0.000101306,2.09E-06,
1249,89124.98556,89124.98556,-1.86E-06,1653.461494,3.21E+01,
1250,65385.84927,65385.84927,3.10E-06,1170.104804,1.67E+01,
1251,84271.03508,84271.03508,1.10E-07,2649.527246,4.86E+01,
1252,75371.96174,75371.96174,4.97E-06,3421.919415,5.62E+01,
1253,156958.0644,156958.0644,-2.46E-05,2298.818854,7.86E+01,
1254,89568.24521,89568.24521,-1.65E-06,3938.613335,7.68E+01,
1255,89394.78167,89394.78167,-4.47E-06,2648.807972,5.16E+01,
1256,71414.58442,71414.58442,-1.68E-06,3514.012522,5.46E+01,
1257,24573.44972,24573.44972,-3.46E-06,777.734358,4.16E+00,
1260,90494.27494,90494.27494,-3.01E-06,2279.199565,4.49E+01,
1261,109649.9885,109649.9885,0,3517.791419,8.40E+01,
1262,91322.06481,91322.06481,-2.11E-06,1469.268684,2.92E+01,
1263,143507.4305,143507.4305,0,5019.453939,1.57E+02,
1264,65530.04336,65530.04336,8.50E-08,1387.460958,1.98E+01,
1265,101768.3351,101768.3351,-4.16E-06,1687.456763,3.74E+01,
1266,89415.54155,89415.54155,2.87E-06,3146.580768,6.13E+01,
1267,156269.9493,156269.9493,0,3018.606718,1.03E+02,
1270,102220.8447,102220.8447,0,2474.764286,5.51E+01,
1271,110671.757,110671.757,0,2171.825862,5.23E+01,
1272,126863.2434,126863.2434,0,4398.856654,1.22E+02,
1273,115501.8165,115501.8165,9.95E-07,1827.56443,4.60E+01,
1274,112155.3749,112155.3749,2.06E-05,1339.413688,3.27E+01,
1275,77244.89987,77244.89987,-3.81E-06,3520.1378,5.92E+01,
1276,118322.4942,118322.4942,0,3149.285541,8.11E+01,
1277,243379.1193,243379.1193,0,46.0845373,2.44E+00,
1278,94500.42241,94500.42241,2.10E-06,2472.562266,5.09E+01,
1279,86939.3955,86939.3955,3.59E-06,3371.041059,6.38E+01,
1280,91738.03745,91738.03745,-2.47E-06,2967.998111,5.93E+01,
1281,192549.8238,192549.8238,0,1999.465766,8.38E+01,
1283,39440.37744,39440.37744,-1.86E-06,2.627853643,2.26E-02,
1284,67742.08457,67742.08457,-1.85E-06,2.627853643,3.88E-02,
1285,24197.54993,24197.54993,-3.60E-06,2.627853643,1.38E-02,
1286,64975.42637,64975.42637,-3.35E-06,2.627853643,3.72E-02,
1289,65726.36963,65726.36963,3.89E-06,13.18118634,1.89E-01,
1300,136373.142,136373.142,5.70E-06,52.01640448,1.54E+00,
1301,116800.7081,116800.7081,0,46.04015663,1.17E+00,
1302,1126.215183,1126.215183,0,0.000104442,2.56E-08,
1303,150092.5578,150092.5578,4.69E-05,2136.241688,6.98E+01,
1304,178193.3648,178193.3648,2.38E-05,2491.755854,9.67E+01,
1305,198328.3654,198328.3654,-3.27E-05,3319.710613,1.43E+02,
1306,243769.5824,243769.5824,-1.71E-05,3935.235283,2.09E+02,
1307,50250.74826,50250.74826,6.40E-07,3951.483961,4.32E+01,
1308,160676.6631,160676.6631,-1.13E-05,2536.052487,8.87E+01,
1309,383498.2352,383498.2352,-2.71E-05,2379.604548,1.99E+02,
1310,46110.44705,46110.44705,1.88E-06,3212.962902,3.23E+01,
1311,116068.6149,116068.6149,6.88E-06,4548.678921,1.15E+02,
1312,27819.82244,27819.82244,-1.82E-06,39.49899928,2.39E-01,
1313,54756.57893,54756.57893,-2.52E-06,3111.802015,3.71E+01,
1314,33744.28965,33744.28965,-2.00E-08,1726.84593,1.27E+01,
1315,27302.34444,27302.34444,-3.92E-06,2107.818743,1.25E+01,
1316,167475.2692,167475.2692,-1.46E-06,1455.718079,5.31E+01,
1317,56488.9079,56488.9079,-5.60E-07,1880.533312,2.31E+01,
1318,119504.2291,119504.2291,-1.04E-05,1592.451686,4.14E+01,
1319,59487.23857,59487.23857,-4.00E-07,2172.853714,2.81E+01,
1320,74319.8723,74319.8723,-1.40E-06,0.000115784,1.87E-06,
1321,152851.3435,152851.3435,7.14E-06,0.000115784,3.85E-06,
1322,49319.91798,49319.91798,-1.25E-06,0.000115784,1.24E-06,
1323,126338.6065,126338.6065,1.16E-05,1632.494693,4.49E+01,
1324,74437.94285,74437.94285,-2.75E-06,0.000115784,1.88E-06,
1325,178690.8171,178690.8171,-1.84E-05,3561.098996,1.39E+02,
1326,834893.2119,755692.9483,79200.26364,122.1571351,2.22E+01,
1327,140848.0294,140848.0294,7.50E-07,3192.277073,9.79E+01,
1328,143040.8245,143040.8245,-7.52E-06,8.757434129,2.73E-01,
1329,91324.22449,91324.22449,3.00E-06,270.9420996,5.39E+00,
1330,107095.4066,107095.4066,-1.45E-05,5356.246333,1.25E+02,
1331,74167.80995,74167.80995,4.80E-06,1666.720263,2.69E+01,
1332,261121.5014,226600.5646,34520.93678,0.000115784,6.58E-06,
1333,33905.55642,33905.55642,-4.62E-06,9.16E-05,6.76E-07,
1334,163565.0506,163565.0506,3.57E-05,3121.876841,1.11E+02,
1335,109511.4563,109511.4563,1.25E-05,1447.333781,3.45E+01,
1336,173570.4457,173570.4457,3.00E-05,3963.19294,1.50E+02,
1337,52922.46018,52922.46018,-4.82E-06,9.16E-05,1.06E-06,
1338,146758.5058,146758.5058,-1.98E-05,1946.794024,6.22E+01,
1339,132754.358,132754.358,-3.09E-05,3069.82888,8.87E+01,
1340,55400.09773,55400.09773,1.18E-06,1504,1.81E+01,
1341,310866.0216,310866.0216,-2.52E-06,1455.692868,9.85E+01,
1342,105496.5162,105496.5162,4.25E-05,2963.308378,6.81E+01,
1343,110508.9734,110508.9734,1.58E-05,3754,9.03E+01,
1344,46856.6022,46856.6022,1.78E-06,4022,4.10E+01,
1345,60043.12379,60043.12379,5.40E-07,21.3004645,2.78E-01,
1346,29097.46049,29097.46049,-1.50E-06,2936.276775,1.86E+01,
1347,58082.66284,58082.66284,-1.41E-06,4491.27743,5.68E+01,
1348,112193.5371,112193.5371,2.22E-05,728.4221052,1.78E+01,
1349,130664.8425,130664.8425,0,9.16E-05,2.61E-06,
1351,13724.6782,13724.6782,4.80E-06,2.695244006,8.05E-03,
1400,59101.11392,59101.11392,1.01E-06,2572.963204,3.31E+01,
1401,59015.70779,59015.70779,-2.73E-06,2123.092006,2.73E+01,
1402,241920.9187,241920.9187,0,1137.771149,5.99E+01,
1403,125014.3744,125014.3744,-9.27E-06,3108.374599,8.46E+01,
1404,171009.6767,171009.6767,4.96E-06,2581.139411,9.61E+01,
1405,27082.32159,27082.32159,-4.70E-07,3002.395923,1.77E+01,
1406,568064.5896,568064.5896,5.28E-06,1597.452654,1.98E+02,
1407,676467.8032,676467.8032,1.88E-05,554.0280432,8.16E+01,
1408,211004.0068,211004.0068,-1.00E-05,2350.753049,1.08E+02,
1409,220672.3793,220672.3793,-4.44E-05,4106.034409,1.97E+02,
1410,112262.7007,112262.7007,-2.92E-05,4991.995552,1.22E+02,
1413,11799.10462,11799.10462,1.51E-06,1431.295724,3.68E+00,
1414,84128.72296,84128.72296,-4.90E-06,2408.128111,4.41E+01,
1415,95408.67346,95408.67346,-3.67E-06,3595.677609,7.47E+01,
1416,62655.40018,62655.40018,-1.11E-06,1793.236684,2.45E+01,
1417,12298.84119,12298.84119,4.14E-06,2736.297539,7.33E+00,
1418,106781.3372,106781.3372,2.64E-05,1474.880441,3.43E+01,
1419,37142.52037,37142.52037,3.11E-06,1933.44634,1.56E+01,
1420,148440.1548,148440.1548,5.60E-06,3478.557454,1.12E+02,
1421,150795.4968,150795.4968,-2.63E-05,969.2002812,3.18E+01,
1422,169550.9911,169550.9911,1.14E-05,1354.279817,5.00E+01,
1500,87946.62365,87946.62365,-4.36E-06,1099.457179,2.11E+01,
1501,145064.8335,145064.8335,3.20E-05,1385.250578,4.38E+01,
1502,54051.37096,54051.37096,2.00E-06,2472.231827,2.91E+01,
1503,162890.2717,162890.2717,-3.89E-05,2082.415333,7.39E+01,
1504,85327.48066,85327.48066,-3.78E-06,1515.368038,2.82E+01,
1505,93300.73918,93300.73918,-2.18E-06,2472.231827,5.02E+01,
1506,290863.7746,290863.7746,5.37E-06,4246.985368,2.69E+02,
1507,251318.7569,251318.7569,0,1215.894056,6.65E+01,
1508,58004.19599,58004.19599,3.60E-06,2469.503495,3.12E+01,
1509,96339.08291,96339.08291,7.20E-07,1605.449357,3.37E+01,
1510,179177.7973,179177.7973,-2.59E-05,1076.403035,4.20E+01,
1511,49423.00934,49423.00934,-3.50E-06,2214.474826,2.38E+01,
1512,87654.99912,87654.99912,-4.18E-06,2345.335081,4.48E+01,
1515,35816.98067,35816.98067,-2.20E-06,1264.202064,9.86E+00,
1516,27302.58412,27302.58412,-2.00E-07,753.7167073,4.48E+00,
1517,52148.344,52148.344,-9.00E-07,2612.483976,2.97E+01,
1518,55329.48741,55329.48741,-3.90E-06,2338.915968,2.82E+01,
1519,165441.1358,154214.965,11226.17081,2279.167067,8.21E+01,
1520,161349.9755,144919.7763,16430.19911,4228.584248,1.49E+02,
1521,435981.843,421167.393,14814.45004,930.8851545,8.84E+01,
1522,230206.4202,223463.1152,6743.305043,593.0448164,2.97E+01,
1525,308541.6131,292069.4275,16472.1856,3303.421867,2.22E+02,
1526,269389.6234,229867.8524,39521.77097,3266.297791,1.92E+02,
1527,161427.2625,153070.1743,8357.088188,1584.305443,5.57E+01,
1528,19378.39338,19378.39338,-3.40E-06,1848.37854,7.80E+00,
1529,18039.94667,18039.94667,-4.17E-06,852.5963578,3.35E+00,
1533,84073.3659,84073.3659,-9.80E-07,3711.171916,6.79E+01,
1534,177263.894,177263.894,3.34E-05,3268.175095,1.26E+02,
1535,139015.6454,139015.6454,2.69E-05,2762.702389,8.36E+01,
1536,128026.1283,128026.1283,2.53E-05,602.6300897,1.68E+01,
1537,404015.8907,404015.8907,0,475.3477018,4.18E+01,
1538,145024.9061,145024.9061,2.04E-05,1467.73809,4.63E+01,
1539,539010.5695,539010.5695,-3.08E-06,0.0001053,1.24E-05,
1540,315474.4835,315474.4835,2.11E-05,2339.390266,1.61E+02,
1541,360375.6402,360375.6402,1.91E-05,1972.457774,1.55E+02,
1542,71918.17338,71918.17338,5.50E-07,0.0001053,1.65E-06,
1543,426362.4604,426362.4604,4.03E-05,912.6497411,8.47E+01,
1544,395732.8888,395732.8888,-3.41E-05,4.54617504,3.92E-01,
1545,453472.9685,453472.9685,-1.10E-05,2.447971078,2.42E-01,
1546,130540.5841,130540.5841,2.77E-05,839.8695688,2.39E+01,
1547,390018.3075,390018.3075,4.12E-05,0.699417198,5.94E-02,
1548,392977.0768,392977.0768,-1.68E-05,0.0001053,9.01E-06,
1549,232198.2471,232198.2471,3.46E-05,3266.135452,1.65E+02,
1550,514260.2052,514260.2052,3.47E-06,0.0001053,1.18E-05,
1551,259092.6882,259092.6882,2.25E-05,38.85898883,2.19E+00,
1552,639446.6102,639446.6102,-2.56E-05,0.0001053,1.47E-05,
1553,774407.441,774407.441,3.04E-05,1024.178846,1.73E+02,
1554,333176.5434,333176.5434,4.73E-05,2150.011601,1.56E+02,
1555,189870.4139,189870.4139,4.84E-06,2284.566807,9.44E+01,
1556,163581.3325,163581.3325,3.83E-05,1688.728944,6.01E+01,
1557,247743.2151,247743.2151,2.14E-05,1911.722512,1.03E+02,
1558,144226.5047,144226.5047,4.48E-05,32.496507,1.02E+00,
1559,175308.3149,175308.3149,3.22E-05,209.8085942,8.01E+00,
1560,131730.4537,131730.4537,2.32E-06,2290.093807,6.57E+01,
1561,31623.59541,31623.59541,3.60E-06,2190.571114,1.51E+01,
1562,852255.2284,850387.1152,1868.113243,0.000115712,2.15E-05,
1563,38432.38141,38432.38141,2.10E-06,2346,1.96E+01,
1564,110471.3943,110471.3943,1.04E-05,1338.824245,3.22E+01,
1565,132112.9339,132112.9339,3.49E-05,4464.647351,1.28E+02,
1566,75276.95646,75276.95646,4.12E-06,626.3856844,1.03E+01,
1567,109218.7835,109218.7835,-2.59E-06,2365.456217,5.63E+01,
1568,133437.1379,133437.1379,4.57E-05,827.5094917,2.40E+01,
1569,128190.9248,128190.9248,2.12E-05,2590.360735,7.23E+01,
1570,119818.064,119818.064,2.55E-05,1628.002257,4.25E+01,
1571,159400.5146,159400.5146,-3.99E-05,4535.792227,1.57E+02,
1572,34884.04664,34884.04664,4.90E-06,986.4553252,7.49E+00,
1573,160150.9533,160150.9533,1.99E-05,1180.403548,4.12E+01,
1574,51174.68432,51174.68432,4.00E-06,1586.21046,1.77E+01,
1575,89916.69942,89916.69942,-4.10E-06,2017.772698,3.95E+01,
1576,168504.2505,168504.2505,-3.96E-05,531.2603218,1.95E+01,
1577,56628.88294,56628.88294,1.30E-06,1568.138507,1.93E+01,
1578,66687.75462,66687.75462,4.60E-06,1926,2.80E+01,
1581,155194.5052,155194.5052,-1.19E-05,2061.780931,6.97E+01,
1582,67769.86915,67769.86915,-2.43E-06,2291.191456,3.38E+01,
1583,242819.5713,242819.5713,4.42E-05,2223.25436,1.18E+02,
1584,237119.0289,237119.0289,-4.38E-05,2425.853226,1.25E+02,
1585,146531.3366,146531.3366,-3.33E-05,1722.39919,5.50E+01,
1586,169521.809,169521.809,3.38E-05,2617.811041,9.66E+01,
1587,164010.0384,164010.0384,-2.70E-05,154.221064,5.51E+00,
1588,57762.25334,57762.25334,-5.10E-07,2970.707561,3.74E+01,
1589,510594.0258,504971.8335,5622.192275,898.2512425,9.99E+01,
1590,140035.4844,140035.4844,-2.46E-05,3446.204584,1.05E+02,
1591,223388.8947,223388.8947,2.99E-05,1512.106275,7.35E+01,
1600,865.7012949,865.7012949,0,2556.544586,4.82E-01,
1601,2628.07555,2628.07555,2.00E-07,1733.13809,9.92E-01,
1602,205.2454598,205.2454598,0,2669.709409,1.19E-01,
1603,10222.09246,10222.09246,-3.30E-06,1576.704691,3.51E+00,
1604,10440.72147,10440.72147,-8.00E-07,3378.507242,7.68E+00,
1605,179.8953805,179.8953805,0,1274.837162,4.99E-02,
1606,12086.26908,12086.26908,-1.31E-06,1822.196567,4.80E+00,
1607,23080.56785,23080.56785,-2.61E-06,1483.103554,7.45E+00,
1608,236.7874216,236.7874216,0,1218.053048,6.28E-02,
1609,33054.73321,33054.73321,-4.52E-06,1143.20565,8.23E+00,
1612,290.5788461,290.5788461,-2.00E-08,311.1914325,1.97E-02,
1613,290.5788461,290.5788461,-2.00E-08,,0.00E+00,
1614,229.2911926,229.2911926,0,,0.00E+00,
1615,322.9601346,322.9601346,0,3074.369205,2.16E-01,
1616,1175.776288,1175.776288,0,2179.862511,5.58E-01,
1617,1091.797418,1091.797418,0,2181.341681,5.19E-01,
1618,3480.891704,3480.891704,0,2852.754639,2.16E+00,
1619,26150.89445,26150.89445,-2.11E-06,1716.908044,9.78E+00,
1620,43394.74319,43394.74319,4.52E-06,851.6293125,8.05E+00,
1621,23173.9813,23173.9813,-7.20E-07,2058.232754,1.04E+01,
1622,9806.430214,9806.430214,-5.00E-07,3297.965807,7.04E+00,
1623,16671.69826,16671.69826,-1.41E-06,16.718015,6.07E-02,
1624,27231.01222,27231.01222,4.08E-06,3423.356886,2.03E+01,
1625,113611.9851,113611.9851,-4.18E-05,394.2543827,9.75E+00,
1626,22395.14557,22395.14557,9.90E-07,1202.095348,5.86E+00,
1627,143581.4315,143581.4315,1.72E-05,545.4987836,1.71E+01,
1628,48222.21436,48222.21436,-1.58E-06,4186.367406,4.40E+01,
1629,46827.27019,46827.27019,-2.58E-06,2660.811952,2.71E+01,
1630,93018.22023,93018.22023,-1.50E-06,2045.334248,4.14E+01,
1631,107514.07,107514.07,-4.75E-06,3688.653892,8.63E+01,
1632,32956.37744,32956.37744,3.20E-07,2670.735104,1.92E+01,
1633,34879.2466,34879.2466,3.68E-06,1008.002611,7.66E+00,
1634,37664.01216,37664.01216,0,2665.918823,2.19E+01,
1635,100942.0592,100942.0592,-4.43E-05,819.5166308,1.80E+01,
1637,8803.820166,8803.820166,0,1450.872333,2.78E+00,
1638,14090.55912,14090.55912,0,3253.025728,9.98E+00,
1639,20717.59695,20717.59695,-1.52E-06,2372.426354,1.07E+01,
1640,36688.14239,36688.14239,1.22E-06,997.4408047,7.97E+00,
1641,21187.97814,21187.97814,-4.22E-06,1428.859099,6.59E+00,
1642,28289.40614,28289.40614,-2.32E-06,2826.810153,1.74E+01,
1643,30478.37255,30478.37255,8.27E-07,2470.485305,1.64E+01,
1644,31712.17328,31712.17328,-1.37E-06,2320.395073,1.60E+01,
1645,62169.69565,62169.69565,3.70E-06,1998.68515,2.71E+01,
1700,42672.15947,42672.15947,3.58E-06,1193.899672,1.11E+01,
1701,185480.0548,185480.0548,-4.24E-05,2765.912244,1.12E+02,
1702,7523.241502,7523.241502,1.00E-07,3081.788006,5.05E+00,
1703,300312.7265,300312.7265,4.01E-05,2611.086123,1.71E+02,
1704,42511.10094,42511.10094,3.29E-06,2733.224133,2.53E+01,
1705,220905.2314,220905.2314,5.68E-06,2692.499717,1.30E+02,
1706,150951.1017,150951.1017,-4.10E-05,3094.153084,1.02E+02,
1707,61792.08606,61792.08606,3.05E-06,2020.205536,2.72E+01,
1708,125286.4876,125286.4876,-1.94E-05,1954.231485,5.33E+01,
1710,145677.0753,145677.0753,3.37E-06,4241.933941,1.35E+02,
1711,399349.6874,399349.6874,-1.24E-05,3411.998579,2.97E+02,
1712,357190.2352,357190.2352,-3.01E-05,3267.775395,2.54E+02,
1713,169423.7131,169423.7131,2.96E-05,4026.702367,1.49E+02,
1714,582656.5959,582656.5959,-4.99E-05,2778.707167,3.53E+02,
1715,56603.18595,56603.18595,-2.50E-06,1388.904595,1.71E+01,
1716,396795.9575,396795.9575,-1.77E-05,3448.081819,2.98E+02,
1717,77427.42912,77427.42912,3.80E-06,1511.896137,2.55E+01,
1720,38422.10736,38422.10736,2.49E-06,3296.563265,2.76E+01,
1721,137195.7383,137195.7383,-7.20E-07,1622.364429,4.85E+01,
1722,54564.45727,54564.45727,1.98E-06,1480.47939,1.76E+01,
1723,3201.83372,3201.83372,-1.00E-07,1693.543894,1.18E+00,
1724,96192.19169,96192.19169,-4.37E-06,3403.262789,7.13E+01,
1725,77802.7684,77802.7684,4.55E-06,3683.192522,6.24E+01,
1726,121289.9178,121289.9178,4.13E-05,1833.593711,4.84E+01,
1729,3955.700163,3955.700163,-5.00E-07,3265.005046,2.81E+00,
1730,4790.402728,4790.402728,-4.00E-07,4154.454886,4.33E+00,
1731,10611.33202,10611.33202,-1.00E-06,3518.775377,8.13E+00,
1732,51233.63436,51233.63436,1.98E-06,3022.23785,3.37E+01,
1733,3691.420187,3691.420187,4.00E-07,2223.270082,1.79E+00,
1734,14419.40463,14419.40463,-3.61E-06,1334.125388,4.19E+00,
1735,3858.366759,3858.366759,-5.00E-07,2242.690381,1.88E+00,
1736,16786.81553,16786.81553,-3.91E-06,1432.44099,5.24E+00,
1739,1494.326468,1494.326468,0,,0.00E+00,
1740,16859.70252,16859.70252,4.09E-06,2484.594362,9.12E+00,
1741,8586.502904,8586.502904,-2.10E-07,2198.981679,4.11E+00,
1742,145800.9401,145800.9401,3.57E-06,2528.923456,8.03E+01,
1743,29551.63912,29551.63912,-4.31E-06,3280.556258,2.11E+01,
1744,34609.97089,34609.97089,3.39E-06,1548.653188,1.17E+01,
1745,13233.83009,13233.83009,0,3565.644733,1.03E+01,
1748,3101.999957,3101.999957,0,2447.923182,1.65E+00,
1749,21800.93295,21800.93295,-2.81E-06,3076.673978,1.46E+01,
1750,15950.19541,15950.19541,4.90E-07,1221.458651,4.24E+00,
1751,88800.37943,88800.37943,3.58E-06,2721.978867,5.26E+01,
1752,24289.02943,24289.02943,-2.10E-07,2091.871494,1.11E+01,
1753,133971.7989,133971.7989,2.01E-05,2015.459277,5.88E+01,
1754,11558.6989,11558.6989,-4.41E-06,3032.092567,7.63E+00,
1755,8521.057821,8521.057821,1.00E-07,1828.541985,3.39E+00,
1800,342007.4039,342007.4039,0,2237.50675,1.67E+02,
1801,486481.4434,481853.4817,4627.961689,345.6861726,3.66E+01,
1802,465581.7552,465581.7552,-3.32E-05,1543.857948,1.57E+02,
1803,647568.7239,647568.7239,3.96E-06,752.102758,1.06E+02,
1804,572536.6237,569969.5849,2567.038823,3987.201358,4.97E+02,
1805,827556.4701,826712.9509,843.519229,643.1977435,1.16E+02,
1806,913659.2195,913659.2195,3.71E-05,2878.12612,5.73E+02,
1807,682399.5529,681714.7964,684.7564602,3560.719184,5.29E+02,
1808,650455.6503,641047.8975,9407.752821,2918.349836,4.13E+02,
1809,695074.3363,684339.8682,10734.4681,3284.017758,4.97E+02,
1810,689947.9766,679116.456,10831.5206,3749.594949,5.63E+02,
1811,801434.4169,800590.8976,843.5192824,1889.63187,3.30E+02,
1812,775373.5629,773505.4496,1868.113308,2219.007552,3.75E+02,
1813,262648.3143,262648.3143,-2.77E-05,2585.28811,1.48E+02,
1814,46001.75987,46001.75987,1.79E-06,1879.692089,1.88E+01,
1815,348506.9938,348506.9938,3.24E-06,3606.443984,2.74E+02,
1816,400822.0653,400822.0653,-2.84E-05,3174.96632,2.77E+02,
1817,341148.5838,341148.5838,4.88E-05,1800.260005,1.34E+02,
1818,471848.0752,471253.1289,594.9463085,945.1866089,9.71E+01,
1819,520245.8225,515617.8608,4627.96168,3632.86862,4.12E+02,
1820,646998.59,608896.1332,38102.4568,2380.98901,3.35E+02,
1821,505516.7771,500888.8154,4627.961715,1836.305253,2.02E+02,
1823,345852.7172,345257.7708,594.9463631,302.9512254,2.28E+01,
1824,426981.0863,426386.14,594.9463172,1773.713946,1.65E+02,
1825,629353.9642,595112.1428,34241.82142,639.8968656,8.77E+01,
1826,257484.7975,257484.7975,-5.01E-06,4173.228627,2.34E+02,
1827,138169.572,138169.572,8.90E-07,3440.417851,1.04E+02,
1828,437540.5137,434973.4748,2567.03888,2198.078468,2.09E+02,
1829,351397.2003,351397.2003,1.13E-05,1888.724115,1.45E+02,
1830,56646.0933,56646.0933,-3.11E-06,3506.429975,4.32E+01,
1831,496144.6626,495549.7162,594.9463865,3286.738471,3.55E+02,
1832,672965.7699,660251.9669,12713.80303,1242.358992,1.82E+02,
1833,61549.89755,61549.89755,-8.10E-07,1022.835086,1.37E+01,
1834,189898.7611,189898.7611,-3.68E-05,2152.652811,8.90E+01,
1835,390204.751,390204.751,4.47E-05,1843.000985,1.57E+02,
1836,673195.1334,661687.9409,11507.19247,1403.32828,2.06E+02,
1837,708587.7527,693967.5943,14620.1584,1665.70547,2.57E+02,
1838,547158.6861,546563.7397,594.9463874,2.831986412,3.37E-01,
1839,625015.825,598260.7526,26755.07235,2048.178582,2.79E+02,
1840,571786.1962,536182.4014,35603.79483,2156.030008,2.68E+02,
1841,470769.9224,470769.9224,4.19E-05,20.1132422,2.06E+00,
1842,669072.9258,656359.1227,12713.8031,1609.943011,2.35E+02,
1843,654866.9497,636768.0592,18098.89049,28.89020419,4.12E+00,
1844,869166.6231,841488.3726,27678.25046,1795.52663,3.40E+02,
1845,731120.9542,717808.9967,13311.95748,397.4525872,6.33E+01,
1846,738109.9763,729764.5995,8345.376753,466.9725819,7.50E+01,
1847,15371.35647,15371.35647,-1.60E-06,,0.00E+00,
1848,331013.7079,331013.7079,1.28E-05,2164.86178,1.56E+02,
1849,96043.61857,96043.61857,8.00E-07,1257.393906,2.63E+01,
1850,661874.7332,642270.7078,19604.0254,3574.059921,5.15E+02,
1851,416806.5675,416806.5675,6.48E-06,2481.695183,2.25E+02,
1852,158280.2871,158280.2871,-1.10E-05,2809.467871,9.68E+01,
1853,603813.1405,567324.6917,36488.44878,2699.580614,3.55E+02,
1854,599708.5784,575713.7934,23994.78495,2354.761926,3.07E+02,
1855,547599.7878,527333.4442,20266.34358,1724.043956,2.06E+02,
1856,406963.9295,406963.9295,-3.24E-05,,0.00E+00,
1857,657363.2129,652655.7503,4707.46257,2044.890505,2.93E+02,
1900,644517.8344,639054.7261,5463.108275,1752.601877,2.46E+02,
1901,284644.049,284644.049,-1.88E-05,1729.998414,1.07E+02,
1902,571930.0228,549531.3101,22398.71268,3898.734227,4.86E+02,
1903,609697.6129,587397.4733,22300.13957,3004.219453,3.99E+02,
1904,562163.1236,529459.8682,32703.25539,3022.445787,3.70E+02,
1905,659518.8196,628712.8807,30805.93891,3535.906402,5.08E+02,
1906,577242.437,554611.4444,22630.99259,1179.741948,1.48E+02,
1907,373058.7961,373058.7961,4.88E-06,2005.351892,1.63E+02,
1908,661428.3691,650693.901,10734.46811,1258.121975,1.81E+02,
1910,590095.8886,569703.9116,20391.97699,1317.946744,1.69E+02,
1911,658645.8598,644517.2971,14128.5627,517.638811,7.42E+01,
1912,640621.2492,630968.9926,9652.256599,1069.387181,1.49E+02,
1913,714508.1824,710425.3748,4082.807615,2754.983467,4.29E+02,
1914,686499.7482,675998.5744,10501.17379,713.502104,1.07E+02,
1915,660094.3996,651131.5621,8962.837482,2324.706515,3.34E+02,
1916,771099.9462,755381.6772,15718.26904,3837.191533,6.44E+02,
1917,769766.1314,754047.8624,15718.26901,1030.281001,1.73E+02,
1918,782154.6872,767041.0097,15113.67748,1814.026979,3.09E+02,
1919,763522.7197,747715.0768,15807.6429,2448.213689,4.07E+02,
1922,486086.6093,476920.4356,9166.173714,2371.539436,2.51E+02,
1923,466372.1454,458576.4325,7795.712961,2961.804092,3.01E+02,
1924,427937.0986,423309.137,4627.96165,3709.191436,3.46E+02,
1925,557963.1314,526444.9336,31518.1978,2036.658697,2.47E+02,
1926,636783.9684,616026.6074,20757.36104,558.5200305,7.74E+01,
1927,622000.1392,601242.7781,20757.3611,1766.470853,2.39E+02,
1928,342837.4662,342837.4662,-4.37E-05,1106.901527,8.26E+01,
1929,578563.9165,553471.8497,25092.06678,1883.533997,2.37E+02,
1930,458573.7189,450778.0059,7795.712972,1077.137144,1.08E+02,
1931,452190.2044,444523.2692,7666.935186,1176.95858,1.16E+02,
1932,17545.85588,17545.85588,0,1341.582488,5.13E+00,
1933,468926.037,461130.3241,7795.712947,2592.831748,2.65E+02,
1934,450090.4276,445462.4659,4627.961723,2108.260598,2.07E+02,
1935,76040.03404,76040.03404,-2.90E-06,3532.943278,5.85E+01,
1936,302106.6273,302106.6273,-3.03E-05,2035.666,1.34E+02,
1937,28836.07329,28836.07329,-3.90E-06,9.58E-05,6.01E-07,
1940,778402.0767,738755.7262,39646.35055,1146.413499,1.94E+02,
1941,698234.0557,669743.2004,28490.8553,4016.664511,6.11E+02,
1942,577421.4593,556292.272,21129.18725,4473.938382,5.62E+02,
1943,751334.2117,735310.2325,16023.97924,2089.377329,3.42E+02,
1944,515289.4155,499771.8771,15517.53846,3097.221863,3.47E+02,
1945,937271.8111,913221.146,24050.66512,2099.210808,4.28E+02,
1946,688973.4127,674127.4154,14845.99733,2189.173608,3.28E+02,
1947,982447.2097,974262.9083,8184.301408,284.4669254,6.09E+01,
1948,882588.2843,873374.1042,9214.180053,654.7844827,1.26E+02,
1949,742823.7849,741515.556,1308.228944,533.4920393,8.63E+01,
1950,784940.4936,783042.961,1897.532596,527.6930636,9.02E+01,
1951,1034871.735,1026006.527,8865.20767,1137.435079,2.56E+02,
1952,918974.3112,897905.7465,21068.56466,487.7779769,9.76E+01,
1953,936350.9613,917272.5867,19078.37462,376.5079216,7.68E+01,
1954,799113.406,782510.6771,16602.72891,798.3127999,1.39E+02,
1955,1026608.282,999974.4822,26633.79945,9.79E-05,2.19E-05,
1956,905098.8889,882053.2912,23045.59773,53.78443993,1.06E+01,
