num_opportunities,EMP_2016,,,ERP_2016,,
1955,596501.9122,580875.9862,15625.92603,9.79E-05,1.27E-05,
1956,512852.2576,490418.2693,22433.98832,53.78443993,6.01E+00,
1957,558293.5142,540194.6237,18098.8905,622.0023147,7.56E+01,
1958,444982.0728,440354.1111,4627.961694,1363.785762,1.32E+02,
1959,300112.311,300112.311,2.38E-06,1500.583322,9.81E+01,
1960,588828.339,575404.9259,13423.41306,2296.751445,2.94E+02,
1961,450520.2815,450520.2815,2.43E-05,507.6081759,4.98E+01,
1962,588308.6864,583195.0861,5113.600318,9.79E-05,1.25E-05,
1963,597242.6736,584528.8705,12713.8031,224.0140586,2.91E+01,
2000,1425.972247,1425.972247,0,,0.00E+00,
2001,4238.426692,4238.426692,-1.00E-07,,0.00E+00,
2002,1425.054735,1425.054735,-3.00E-07,4653.344082,1.44E+00,
2003,1988.722274,1988.722274,0,1416.580796,6.13E-01,
2004,3371.119538,3371.119538,-1.00E-07,2275.596507,1.67E+00,
2007,51.87985583,51.87985583,0,,0.00E+00,
2008,2494.484712,2494.484712,-4.40E-07,601.7393706,3.27E-01,
2009,2494.484712,2494.484712,-4.40E-07,,0.00E+00,
2010,616.5950504,616.5950504,0,3023.337812,4.06E-01,
2011,89.71329405,89.71329405,0,382.1020559,7.46E-03,
2012,279.8578862,279.8578862,0,165.3078129,1.01E-02,
2013,191.1882052,191.1882052,0,504.6856164,2.10E-02,
2014,603.2131831,603.2131831,0,831.2943078,1.09E-01,
2015,1183.440121,1183.440121,2.00E-07,3546.512266,9.14E-01,
2018,420.1839448,420.1839448,0,1223.35643,1.12E-01,
2019,9381.628605,9381.628605,0,2183.71938,4.46E+00,
2020,2286.527323,2286.527323,-3.00E-07,1994.055831,9.93E-01,
2021,2705.597373,2705.597373,0,3679.469132,2.17E+00,
2022,11382.07584,11382.07584,0,3578.416836,8.87E+00,
2023,9255.789928,9255.789928,1.00E-07,1256.982391,2.53E+00,
2025,11172.65958,11172.65958,2.30E-06,4344.882345,1.06E+01,
2026,7375.956133,7375.956133,0,2028.961518,3.26E+00,
2027,8119.808295,8119.808295,4.00E-07,3451.741882,6.10E+00,
2028,18021.248,18021.248,-4.04E-06,183.7583155,7.21E-01,
2029,21301.87336,21301.87336,9.60E-07,215.4389697,9.99E-01,
2030,12937.37715,12937.37715,1.00E-07,2868.473144,8.08E+00,
2031,10391.73653,10391.73653,-2.00E-07,70.32231944,1.59E-01,
2032,9702.648615,9702.648615,-2.00E-07,3045.515119,6.43E+00,
2033,14668.2809,14668.2809,3.00E-07,598.1554361,1.91E+00,
2034,12237.03722,12237.03722,4.30E-06,1466.247345,3.91E+00,
2035,8704.995117,8704.995117,-1.00E-07,,0.00E+00,
2036,3197.028072,3197.028072,0,2276.798499,1.58E+00,
2037,9502.677365,9502.677365,-4.00E-07,2929.600857,6.06E+00,
2100,5702.006081,5702.006081,3.00E-07,2669.389188,3.31E+00,
2101,8848.234155,8848.234155,-2.00E-07,2764.800195,5.33E+00,
2102,14994.98665,14994.98665,-3.00E-07,2838.226947,9.27E+00,
2103,25123.14378,25123.14378,2.00E-06,2744.670376,1.50E+01,
2104,10069.21902,10069.21902,-5.00E-06,1840.827468,4.04E+00,
2105,18152.72341,18152.72341,-2.90E-06,1614.085826,6.38E+00,
2107,47391.72842,47391.72842,0,2228.492915,2.30E+01,
2108,908.3049551,908.3049551,0,3975.859062,7.86E-01,
2109,8112.010335,8112.010335,0,48.96561007,8.65E-02,
2110,8302.976853,8302.976853,3.00E-07,3766.175328,6.81E+00,
2113,23011.95945,23011.95945,1.20E-06,4798.639452,2.40E+01,
2114,17217.36161,17217.36161,0,2245.074727,8.42E+00,
2115,35266.5043,35266.5043,0,1766.029357,1.36E+01,
2116,17681.73054,17681.73054,0,1907.08022,7.34E+00,
2117,14694.32541,14694.32541,7.00E-07,5231.574169,1.67E+01,
2118,19316.27193,19316.27193,0,3962.876434,1.67E+01,
2119,17014.59473,17014.59473,0,1872.869857,6.94E+00,
2120,18777.54526,18777.54526,0,2247.362869,9.19E+00,
2123,2920.698212,2920.698212,-1.00E-07,3115.103518,1.98E+00,
2124,1869.410342,1869.410342,0,2409.898136,9.81E-01,
2125,1388.069051,1388.069051,0,3095.683699,9.36E-01,
2126,2343.97476,2343.97476,-5.00E-07,4632.314648,2.36E+00,
2127,608.8624651,608.8624651,0,1598.870673,2.12E-01,
2128,8474.646514,8474.646514,4.00E-07,1166.018768,2.15E+00,
2129,4099.721087,4099.721087,0,0.000100896,9.01E-08,
2130,753.300053,753.300053,0,2935.726901,4.82E-01,
2131,817.1870927,817.1870927,0,3000.047546,5.34E-01,
2132,341.9531006,341.9531006,0,81.71578038,6.08E-03,
2133,2493.676992,2493.676992,-2.00E-07,3167.161283,1.72E+00,
2134,599.2848981,599.2848981,0,3879.538221,5.06E-01,
2135,10947.83843,10947.83843,-4.40E-06,1665.218925,3.97E+00,
2136,8031.634141,8031.634141,-5.00E-07,196.4870551,3.44E-01,
2137,2675.49325,2675.49325,0,3080.572049,1.79E+00,
2138,12764.001,12764.001,0,491.8338581,1.37E+00,
2139,13879.62184,13879.62184,4.30E-06,0.000100896,3.05E-07,
2140,14981.85881,14981.85881,0,0.000100896,3.29E-07,
2141,10425.74415,10425.74415,4.50E-06,2470.771012,5.61E+00,
2142,1677.584018,1677.584018,1.00E-07,2373.037629,8.67E-01,
2143,25017.61956,25017.61956,0,2034.47501,1.11E+01,
2144,30510.54336,30510.54336,0,52.09189978,3.46E-01,
2145,21548.49581,21548.49581,-7.00E-07,1307.304334,6.13E+00,
2146,15684.5379,15684.5379,0,1881.217628,6.42E+00,
2147,8461.65152,8461.65152,-1.98E-07,3895.650675,7.18E+00,
2148,36980.90885,36980.90885,0,2057.299839,1.66E+01,
2149,10874.0555,10874.0555,0,3302.19533,7.82E+00,
2150,16842.85149,16842.85149,0,4521.172026,1.66E+01,
2151,28163.45994,28163.45994,0,3117.593258,1.91E+01,
2153,12528.39883,12528.39883,1.60E-06,923.2394408,2.52E+00,
2154,1949.444521,1949.444521,0,3095.619133,1.31E+00,
2155,24168.54983,24168.54983,1.00E-06,3362.512515,1.77E+01,
2156,5567.355321,5567.355321,-3.00E-07,2735.957623,3.32E+00,
2157,11592.31353,11592.31353,0,4217.551468,1.06E+01,
2158,7952.856278,7952.856278,0,3353.119819,5.81E+00,
2161,17553.59071,17553.59071,4.00E-07,4495.984588,1.72E+01,
2162,6395.328831,6395.328831,0,4429.411981,6.17E+00,
2163,12519.88609,12519.88609,-2.40E-06,3086.166116,8.41E+00,
2164,9522.154691,9522.154691,-2.00E-07,3539.846183,7.34E+00,
2165,10955.96954,10955.96954,-4.00E-07,3346.808053,7.98E+00,
2166,10124.09251,10124.09251,0,2042.022407,4.50E+00,
2167,8798.784118,8798.784118,2.00E-07,,0.00E+00,
2170,755.4959175,755.4959175,0,,0.00E+00,
2171,2084.044774,2084.044774,0,2844.145915,1.29E+00,
2200,5040.282447,5040.282447,3.00E-07,3446.999999,3.78E+00,
2201,44495.26372,44495.26372,0,1163,1.13E+01,
2202,18610.48625,18610.48625,0,1799,7.29E+00,
2203,18650.02277,18650.02277,3.20E-06,2181,8.86E+00,
2204,10677.23694,10677.23694,0,3027.697373,7.04E+00,
2205,12823.69067,12823.69067,4.30E-06,4029,1.12E+01,
2206,3885.45377,3885.45377,3.00E-07,2764.604725,2.34E+00,
2207,1251.6909,1251.6909,-5.00E-07,2728.697903,7.44E-01,
2208,26253.82354,26253.82354,0,1572.770085,8.99E+00,
2209,9371.040035,9371.040035,4.00E-07,2753.107462,5.62E+00,
2210,22360.57779,22360.57779,0,3670.503762,1.79E+01,
2211,11773.02507,11773.02507,0,1394.877518,3.58E+00,
2212,13544.18123,13544.18123,0,2287.117702,6.74E+00,
2213,16959.5044,16959.5044,1.40E-06,2998.537808,1.11E+01,
2214,18735.86974,18735.86974,0,3758.240498,1.53E+01,
2215,15475.10693,15475.10693,0,2450.721759,8.26E+00,
2216,9607.740378,9607.740378,-4.00E-07,2296.486968,4.80E+00,
2217,2011.764556,2011.764556,4.00E-07,472.636337,2.07E-01,
2218,27320.35588,27320.35588,0,0.00010217,6.08E-07,
2298,31368.65553,31368.65553,4.16E-06,325.6750323,2.22E+00,
2299,18323.10941,18323.10941,-4.17E-06,2505.315498,1.00E+01,
2300,20007.00451,20007.00451,-4.80E-06,897.0346873,3.91E+00,
2301,16619.34908,16619.34908,3.57E-06,2997.979623,1.08E+01,
2302,16770.36797,16770.36797,3.41E-06,3837.585869,1.40E+01,
2303,13334.40766,13334.40766,0,2186.49463,6.35E+00,
2304,13905.18849,13905.18849,0,2461.442488,7.45E+00,
2305,43415.43491,43415.43491,2.45E-06,987.7635605,9.34E+00,
2306,13051.0073,13051.0073,-4.90E-06,1347.840935,3.83E+00,
2307,39794.33757,39794.33757,-8.80E-07,109.0329778,9.45E-01,
2308,18046.44517,18046.44517,1.34E-06,2930.029553,1.15E+01,
2309,13945.46645,13945.46645,-7.00E-08,1439.031804,4.37E+00,
2310,9201.723942,9201.723942,-1.00E-07,641.5684265,1.29E+00,
2311,49895.98309,49895.98309,-3.17E-06,2661.214893,2.89E+01,
2312,17250.71017,17250.71017,-4.76E-06,2121.574659,7.97E+00,
2313,27205.69118,27205.69118,-2.97E-06,2865.696658,1.70E+01,
2314,29634.99657,29634.99657,0,1369.453508,8.84E+00,
2315,21641.36092,21641.36092,-3.46E-06,15.08202321,7.11E-02,
2316,12408.40798,12408.40798,2.30E-06,2026.183175,5.47E+00,
2318,7481.038597,7481.038597,4.00E-07,3673.188397,5.98E+00,
2319,6392.468079,6392.468079,2.00E-07,3276.302826,4.56E+00,
2320,689.8597453,689.8597453,0,1675.998572,2.52E-01,
2321,4713.451686,4713.451686,1.70E-07,1056.629584,1.08E+00,
2322,5855.064558,5855.064558,3.00E-07,2364.101467,3.01E+00,
2323,3404.31613,3404.31613,1.00E-07,2727.460133,2.02E+00,
2324,5409.145497,5409.145497,7.00E-08,4003.192855,4.71E+00,
2325,12635.06601,12635.06601,3.47E-06,3981.126166,1.10E+01,
2328,6063.45323,6063.45323,0,1.00E-06,1.32E-09,
2329,5173.506393,5173.506393,-1.00E-07,942,1.06E+00,
2330,10089.9548,10089.9548,1.50E-06,1.00E-06,2.20E-09,
2331,14520.94887,14520.94887,4.50E-06,1.00E-06,3.16E-09,
2334,11145.61136,11145.61136,-2.50E-06,2567.149228,6.23E+00,
2335,3452.022873,3452.022873,0,981.7953215,7.38E-01,
2336,3767.181701,3767.181701,0,2411.49585,1.98E+00,
2337,7899.782003,7899.782003,-5.00E-07,0.000112062,1.93E-07,
2338,6265.180743,6265.180743,-1.00E-07,2169.246557,2.96E+00,
2339,6537.416607,6537.416607,-7.00E-08,3210.002718,4.57E+00,
2340,27250.36958,27250.36958,-1.57E-06,0.607965824,3.61E-03,
2341,14961.30512,14961.30512,0,493.8977028,1.61E+00,
2342,22344.64819,22344.64819,4.32E-06,0.000112062,5.45E-07,
2343,12411.87067,12411.87067,3.00E-06,6.804434505,1.84E-02,
2346,13885.61129,13885.61129,-6.00E-07,3961.203291,1.20E+01,
2347,17775.65665,17775.65665,-3.10E-06,3716.454511,1.44E+01,
2348,13394.079,13394.079,-1.10E-06,5420.116026,1.58E+01,
2349,4139.748881,4139.748881,2.00E-07,1316.735235,1.19E+00,
2350,14784.03675,14784.03675,2.00E-07,4062.26405,1.31E+01,
2351,7654.141648,7654.141648,2.50E-07,2659.46514,4.43E+00,
2352,4123.791726,4123.791726,-5.00E-08,3440.30807,3.09E+00,
2353,12615.32594,12615.32594,2.80E-06,2716.453677,7.46E+00,
2356,22582.80319,22582.80319,0,1916.145856,9.42E+00,
2357,16213.58365,16213.58365,-1.30E-06,10.99703407,3.88E-02,
2358,23431.70804,23431.70804,3.18E-06,2435.18783,1.24E+01,
2359,8852.687986,8852.687986,3.00E-07,1042.080088,2.01E+00,
2360,11801.09022,11801.09022,4.05E-06,3384.261344,8.70E+00,
2361,9911.862556,9911.862556,2.50E-07,3271.678014,7.06E+00,
2362,3371.195959,3371.195959,-2.50E-07,2397.629288,1.76E+00,
2363,2216.017819,2216.017819,1.00E-07,2647.020545,1.28E+00,
2366,1115.674223,1115.674223,4.00E-07,2363.396939,5.74E-01,
2367,18519.3463,18519.3463,-3.00E-06,1709.553722,6.89E+00,
2368,16406.45058,16406.45058,-2.00E-06,2530.063739,9.04E+00,
2369,1244.762824,1244.762824,-2.00E-07,4.406918684,1.19E-03,
2370,6324.009218,6324.009218,-2.50E-07,3068.863947,4.23E+00,
2371,4208.650245,4208.650245,-1.00E-07,1066.605242,9.77E-01,
2372,4378.45981,4378.45981,0,2872.936688,2.74E+00,
2373,4914.35708,4914.35708,-4.00E-07,2258.526235,2.42E+00,
2374,4175.575998,4175.575998,5.00E-08,2218.178992,2.02E+00,
2375,1759.969004,1759.969004,0,3324.420645,1.27E+00,
2376,4510.588617,4510.588617,4.50E-07,2011.3055,1.98E+00,
2377,604.8943128,604.8943128,0,3229.741432,4.25E-01,
2380,22392.29967,22392.29967,4.80E-07,2547.701181,1.24E+01,
2381,20785.13109,20785.13109,-2.50E-07,4634.209866,2.10E+01,
2382,9717.059662,9717.059662,1.00E-07,1705.138607,3.61E+00,
2383,17820.92806,17820.92806,1.93E-06,1967.313659,7.63E+00,
2384,10252.66646,10252.66646,-2.70E-06,1051.702311,2.35E+00,
2385,6327.073548,6327.073548,2.00E-07,1209.417554,1.67E+00,
2386,4390.785688,4390.785688,0,1257.839948,1.20E+00,
2387,3156.698356,3156.698356,4.50E-07,2458.676874,1.69E+00,
2390,16895.13941,16895.13941,-2.00E-06,3235.15523,1.19E+01,
2391,13581.54289,13581.54289,-4.00E-06,1288.937894,3.81E+00,
2392,11071.88795,11071.88795,-2.13E-06,1944.881209,4.69E+00,
2393,14572.43764,14572.43764,-4.63E-06,3482.980018,1.11E+01,
2394,17133.58605,17133.58605,0,2728.750928,1.02E+01,
2395,19540.90425,19540.90425,7.70E-07,2507.201134,1.07E+01,
2396,12160.45806,12160.45806,-2.93E-06,1485.145696,3.93E+00,
2397,20905.06963,20905.06963,3.97E-06,1842.728473,8.39E+00,
2398,14482.52574,14482.52574,6.70E-07,3095.219417,9.76E+00,
2500,11074.01543,11074.01543,-4.40E-06,1492.720173,3.60E+00,
2501,11118.91772,11118.91772,3.60E-06,5120.755299,1.24E+01,
2502,9532.205295,9532.205295,0,3291.587935,6.83E+00,
2503,16529.33825,16529.33825,3.62E-06,844.4074311,3.04E+00,
2504,18553.46716,18553.46716,1.32E-06,1077.771787,4.35E+00,
2505,13364.96287,13364.96287,3.22E-06,3047.21827,8.87E+00,
2506,15267.03741,15267.03741,2.30E-06,3373.958702,1.12E+01,
2507,13541.99609,13541.99609,-4.48E-06,1658.580402,4.89E+00,
2508,14692.40328,14692.40328,5.50E-07,2001.965476,6.40E+00,
2509,16167.14156,16167.14156,4.50E-06,3955.995471,1.39E+01,
2510,9906.183639,9906.183639,-3.50E-07,3574.005615,7.71E+00,
2511,50772.23191,50772.23191,4.94E-06,2415.985601,2.67E+01,
2512,9873.832063,9873.832063,0,2876.078812,6.18E+00,
2513,10561.35641,10561.35641,-3.74E-06,2806.951555,6.45E+00,
2514,15752.58568,15752.58568,4.00E-06,2246.022826,7.70E+00,
2515,24805.87732,24805.87732,1.98E-06,1303.988876,7.04E+00,
2516,9856.527624,9856.527624,3.00E-07,2416.970507,5.19E+00,
2517,14202.02465,14202.02465,-4.70E-06,2562.962313,7.93E+00,
2518,10786.76114,10786.76114,-2.60E-06,1924.115546,4.52E+00,
2519,4747.822187,4747.822187,9.00E-08,2640.430461,2.73E+00,
2520,16739.97396,16739.97396,9.20E-07,3822.857646,1.39E+01,
2521,3194.533728,3194.533728,3.50E-07,2964.623029,2.06E+00,
2522,8756.652605,8756.652605,0,2398.373659,4.57E+00,
2523,3312.76678,3312.76678,-4.80E-07,1101.975055,7.95E-01,
2524,5384.424511,5384.424511,-2.00E-07,3181.830242,3.73E+00,
2525,7148.181239,7148.181239,0,2574.277672,4.01E+00,
2526,11670.53166,11670.53166,0,3458.059598,8.79E+00,
2527,7305.447094,7305.447094,1.00E-07,2907.572554,4.62E+00,
2528,7699.652188,7699.652188,-1.00E-07,8.52E-05,1.43E-07,
2529,12855.15619,12855.15619,1.20E-06,2334.995988,6.54E+00,
2530,10881.01316,10881.01316,-9.40E-07,1530.961414,3.63E+00,
2531,7358.544526,7358.544526,1.20E-07,3411.89255,5.47E+00,
2532,6763.212985,6763.212985,0,4237.453444,6.24E+00,
2533,23562.11613,23562.11613,-2.80E-07,3050.848411,1.57E+01,
2534,13082.04694,13082.04694,-1.08E-06,2703,7.70E+00,
2535,22150.09114,22150.09114,0,1544.864112,7.45E+00,
2536,10482.32997,10482.32997,3.72E-06,2684.629574,6.13E+00,
2537,10541.38975,10541.38975,-4.78E-06,2953.311909,6.78E+00,
2538,17717.06415,17717.06415,-3.78E-06,2795.68099,1.08E+01,
2539,18074.5976,18074.5976,-3.38E-06,2057,8.10E+00,
2540,8536.500665,8536.500665,2.20E-07,1255,2.33E+00,
2541,9243.711432,9243.711432,4.00E-07,1588.050341,3.20E+00,
2542,13932.53816,13932.53816,8.90E-07,2282.421576,6.92E+00,
2543,24823.39363,24823.39363,-2.90E-07,2699.085486,1.46E+01,
2544,26906.37146,26906.37146,-1.28E-06,2052.065019,1.20E+01,
2545,18377.9591,18377.9591,-3.61E-06,2205.774569,8.83E+00,
2546,6579.012246,6579.012246,-1.00E-08,3222.400852,4.62E+00,
2547,10741.59464,10741.59464,1.19E-06,0.000108559,2.54E-07,
2548,7992.01348,7992.01348,-1.10E-07,2275.072074,3.96E+00,
2549,5753.497039,5753.497039,3.90E-07,1152.737759,1.44E+00,
2550,7974.562324,7974.562324,2.00E-08,1870.319011,3.25E+00,
2551,16938.84179,16938.84179,-4.38E-06,2539.334915,9.37E+00,
2552,6406.875217,6406.875217,-3.00E-08,3549.6311,4.95E+00,
2553,9801.797915,9801.797915,4.70E-07,4276.776359,9.13E+00,
2554,12149.29555,12149.29555,1.72E-06,2502.256377,6.62E+00,
2555,8822.446477,8822.446477,1.00E-07,914.4361806,1.76E+00,
2556,6895.324059,6895.324059,1.00E-07,3242.899983,4.87E+00,
2557,10319.98539,10319.98539,4.10E-07,1808.057301,4.06E+00,
2600,14192.98927,14192.98927,0,2919.502394,9.02E+00,
2601,14699.03386,14699.03386,3.20E-06,1911.158522,6.12E+00,
2602,15553.9167,15553.9167,5.00E-07,3419.206743,1.16E+01,
2603,16968.77527,16968.77527,3.00E-07,3199.33876,1.18E+01,
2604,28860.7623,28860.7623,2.21E-06,5288.066173,3.32E+01,
2605,33247.21537,33247.21537,1.81E-06,2710.011603,1.96E+01,
2606,32276.70534,32276.70534,2.81E-06,1190.217755,8.36E+00,
2607,15424.37766,15424.37766,0,1640.327854,5.51E+00,
2608,30223.91717,30223.91717,0,2495.170195,1.64E+01,
2609,8840.238113,8840.238113,0,2799.1542,5.39E+00,
2610,17268.46023,17268.46023,-4.20E-06,2665.825252,1.00E+01,
2611,10002.34866,10002.34866,0,1025.22275,2.23E+00,
2612,23367.16693,23367.16693,-2.80E-06,4565.862961,2.32E+01,
2613,20821.61035,20821.61035,0,3600.110421,1.63E+01,
2614,22715.50642,22715.50642,0,3157.673769,1.56E+01,
2615,2344.755445,2344.755445,4.00E-07,2064.639166,1.05E+00,
2616,6189.656825,6189.656825,-9.00E-08,2220.687468,2.99E+00,
2617,1925.505297,1925.505297,3.00E-07,2661.824013,1.12E+00,
2620,7187.115095,7187.115095,-2.00E-07,2191.387514,3.43E+00,
2621,16627.08663,16627.08663,4.09E-06,3255.604381,1.18E+01,
2622,14405.83621,14405.83621,-4.00E-06,1508.88975,4.73E+00,
2623,8345.211457,8345.211457,1.00E-07,3628.3301,6.59E+00,
2624,4634.533561,4634.533561,2.00E-07,3712.788255,3.75E+00,
2627,17324.86888,17324.86888,-1.00E-06,1713.463124,6.46E+00,
2628,14772.7618,14772.7618,0,2270.613682,7.30E+00,
2629,20334.49109,20334.49109,3.90E-06,1465.396088,6.49E+00,
2630,10046.06794,10046.06794,2.20E-06,2078.561784,4.55E+00,
2631,15889.7543,15889.7543,0,2489.817671,8.61E+00,
2632,955.03515,955.03515,0,1962.865089,4.08E-01,
2633,1479.231346,1479.231346,-4.90E-07,1045.282561,3.37E-01,
2636,15999.22402,15999.22402,3.90E-07,2134.048845,7.43E+00,
2637,4858.567262,4858.567262,0,2947.80191,3.12E+00,
2638,11230.07372,11230.07372,-4.00E-07,1345.717364,3.29E+00,
2639,8711.740979,8711.740979,-3.00E-07,385.7888198,7.32E-01,
2640,5783.4597,5783.4597,2.00E-07,3540.597246,4.46E+00,
2641,4465.204433,4465.204433,2.00E-07,2421.189957,2.35E+00,
2642,2072.162447,2072.162447,2.00E-07,2120.041962,9.57E-01,
2643,1444.037822,1444.037822,-5.00E-07,3690.813897,1.16E+00,
2646,4956.424938,4956.424938,-3.10E-07,3194.209848,3.45E+00,
2647,8930.063881,8930.063881,-3.10E-07,2285.744132,4.44E+00,
2648,10606.85801,10606.85801,-1.31E-06,2424.677474,5.60E+00,
2649,17965.79053,17965.79053,-2.71E-06,3763.368545,1.47E+01,
2652,32126.06567,32126.06567,-5.90E-07,2118.33563,1.48E+01,
2653,29148.54352,29148.54352,-9.90E-07,5472.283572,3.47E+01,
2654,15872.29919,15872.29919,4.01E-06,3536.502762,1.22E+01,
2655,4148.272206,4148.272206,1.00E-08,3341.523959,3.02E+00,
2656,6972.606775,6972.606775,0,1396.899017,2.12E+00,
2657,6076.516543,6076.516543,3.00E-07,2227.303443,2.95E+00,
2658,2548.618507,2548.618507,2.00E-07,1594.860416,8.85E-01,
2659,1912.127984,1912.127984,1.00E-07,301.3691626,1.25E-01,
2660,3014.102419,3014.102419,0,2516.210825,1.65E+00,
2699,64730.12628,64730.12628,2.20E-06,725.1453529,1.02E+01,
2700,29707.4864,29707.4864,2.80E-06,1878.941911,1.22E+01,
2701,22674.3257,22674.3257,2.30E-06,1875.940406,9.26E+00,
2702,426424.7566,425740.0002,684.7564374,2775.804459,2.58E+02,
2703,8388.553547,8388.553547,7.00E-08,2198.101889,4.01E+00,
2704,25825.07764,25825.07764,-3.01E-06,1205.656565,6.78E+00,
2705,29013.26575,29013.26575,1.30E-06,3480.614018,2.20E+01,
2706,5434.367243,5434.367243,0,564.9563288,6.68E-01,
2707,21956.94509,21956.94509,-3.37E-06,1529.45902,7.31E+00,
2708,1204.829164,1204.829164,4.90E-07,9.74E-05,2.56E-08,
2709,3819.199672,3819.199672,0,764.3832412,6.36E-01,
2710,3940.216262,3940.216262,-3.00E-07,1561.472948,1.34E+00,
2711,12224.38729,12224.38729,2.60E-06,1389.275128,3.70E+00,
2712,17029.88093,17029.88093,4.40E-06,1115.0011,4.13E+00,
2713,12380.48779,12380.48779,0,1778.247539,4.79E+00,
2716,6936.658171,6936.658171,4.00E-07,1592.983365,2.41E+00,
2717,4989.078855,4989.078855,-2.00E-07,2324.254844,2.52E+00,
2718,20193.95796,20193.95796,0,2870.889782,1.26E+01,
2719,13285.99884,13285.99884,0,3181.294946,9.20E+00,
2720,15504.89195,15504.89195,0,3562.744812,1.20E+01,
2721,11026.39481,11026.39481,-1.00E-06,1780.216471,4.27E+00,
2722,18800.20293,18800.20293,-2.00E-06,2802.160225,1.15E+01,
2723,36084.58363,36084.58363,-4.89E-06,4019.003766,3.16E+01,
2724,23823.4658,23823.4658,4.30E-06,2552.175051,1.32E+01,
2725,32112.01443,32112.01443,-3.90E-07,3230.276738,2.26E+01,
2728,7561.392618,7561.392618,1.70E-07,2368.399697,3.90E+00,
2729,18597.07276,18597.07276,8.00E-07,1838.59334,7.44E+00,
2730,8524.568894,8524.568894,2.00E-07,2939.294725,5.46E+00,
2731,9251.266041,9251.266041,4.00E-07,2084.193932,4.20E+00,
2732,14081.61716,14081.61716,-2.83E-06,2538.14915,7.78E+00,
2733,4618.554016,4618.554016,-1.00E-07,1530.369156,1.54E+00,
2736,39128.52722,39128.52722,-2.60E-07,3801.666002,3.24E+01,
2737,22221.07207,22221.07207,0,2930.563457,1.42E+01,
2738,22449.21924,22449.21924,4.00E-06,2416.174257,1.18E+01,
2739,16946.8109,16946.8109,6.00E-07,1430.786918,5.28E+00,
2740,22907.43228,22907.43228,0,414.9382765,2.07E+00,
2741,16569.18133,16569.18133,-4.00E-07,865.8710889,3.12E+00,
2744,30327.48201,30327.48201,1.00E-08,4630.006397,3.06E+01,
2745,28609.14914,28609.14914,0,3929.865273,2.45E+01,
2746,18652.12234,18652.12234,1.31E-06,1776.59589,7.22E+00,
2747,4914.759135,4914.759135,-2.90E-07,1823.447485,1.95E+00,
2748,17602.85746,17602.85746,1.10E-06,1422.801471,5.45E+00,
2749,9643.172422,9643.172422,0,1621.633679,3.40E+00,
2750,4851.031301,4851.031301,-1.00E-07,1602.649805,1.69E+00,
2753,2629.787975,2629.787975,-3.00E-07,951.2999387,5.45E-01,
2754,2629.787975,2629.787975,-3.00E-07,2390.372199,1.37E+00,
2755,14582.7571,14582.7571,0,2578.301557,8.19E+00,
2756,8441.919236,8441.919236,-2.00E-07,4135.972655,7.60E+00,
2757,7664.878642,7664.878642,-2.00E-07,3125.517245,5.22E+00,
2758,4709.114075,4709.114075,-4.00E-07,1701.536407,1.74E+00,
2761,25112.15475,25112.15475,-4.30E-06,1323.645837,7.24E+00,
2762,12458.54807,12458.54807,2.00E-07,1327.974997,3.60E+00,
2763,15043.39864,15043.39864,-3.00E-07,2474.834098,8.11E+00,
2764,37830.34446,37830.34446,-4.90E-06,2678.448843,2.21E+01,
2765,15844.88858,15844.88858,0,1942.530996,6.70E+00,
2766,25930.04547,25930.04547,0,2688.772794,1.52E+01,
2767,14512.20638,14512.20638,-3.80E-06,1351.455529,4.27E+00,
2768,26571.21084,26571.21084,4.93E-06,4664.437408,2.70E+01,
2769,20872.41421,20872.41421,-1.80E-06,2668.899497,1.21E+01,
2772,2786.538952,2786.538952,-2.00E-07,2832.06168,1.72E+00,
2773,4427.412133,4427.412133,3.00E-07,3766.108634,3.63E+00,
2774,9713.333997,9713.333997,3.00E-07,2717.877706,5.75E+00,
2775,3789.738589,3789.738589,3.00E-07,3195.692505,2.64E+00,
2776,5537.881364,5537.881364,-2.00E-07,4266.259474,5.14E+00,
2800,685.1777841,685.1777841,0,3764,5.62E-01,
2801,3754.321677,3754.321677,-2.00E-07,2246.993646,1.84E+00,
2802,845.7192238,845.7192238,0,4250.132739,7.83E-01,
2803,3775.415868,3775.415868,0,2882.274548,2.37E+00,
2804,3247.044906,3247.044906,0,2055.796839,1.45E+00,
2805,3350.090048,3350.090048,0,3950.746994,2.88E+00,
2806,408.4159593,408.4159593,0,3200.867261,2.85E-01,
2807,3470.260506,3470.260506,-3.00E-07,3966.162034,3.00E+00,
2808,2990.646752,2990.646752,3.00E-07,2320.025939,1.51E+00,
2811,1076.13982,1076.13982,0,3731.853556,8.74E-01,
2812,513.1202152,513.1202152,0,2446.858772,2.73E-01,
2813,146.6724568,146.6724568,0,502.3708933,1.60E-02,
2816,295.3432846,295.3432846,0,1560.125442,1.00E-01,
2817,505.3065468,505.3065468,0,1699.225778,1.87E-01,
2818,1243.816146,1243.816146,0,3021.04906,8.18E-01,
2819,2614.318252,2614.318252,3.00E-07,4578.59972,2.61E+00,
2822,99.58904151,99.58904151,0,9.08E-05,1.97E-09,
2823,5771.519961,5771.519961,0,2369.547095,2.98E+00,
2824,4042.780007,4042.780007,2.00E-07,3784.489804,3.33E+00,
2825,161.8581972,161.8581972,0,1575.827641,5.55E-02,
2826,2040.935457,2040.935457,-4.00E-07,4439.831435,1.97E+00,
